"","FacilityId","County","FacilityName","Variable","Year_2019","Year_2018","change"
"1812","IL0210150","Christian","Edinburg (PWS)","Total",599,608,-9
"1813","IL0315617","Cook","Edward Hines Jr VA Hospital (PWS)","percent_lead",0,0,0
"1814","IL0315617","Cook","Edward Hines Jr VA Hospital (PWS)","percent_unknown",100,100,0
"1815","IL0315617","Cook","Edward Hines Jr VA Hospital (PWS)","percent_unknownnotlead",0,0,0
"1816","IL0315617","Cook","Edward Hines Jr VA Hospital (PWS)","Total",37,37,0
"1817","IL1190250","Madison","Edwardsville (PWS)","percent_lead",0,0,0
"1818","IL1190250","Madison","Edwardsville (PWS)","percent_unknown",33.2,33.8,-0.599999999999994
"1819","IL1190250","Madison","Edwardsville (PWS)","percent_unknownnotlead",0,0,0
"1820","IL1190250","Madison","Edwardsville (PWS)","Total",9631,9588,43
"1821","IL0490250","Effingham","Effingham (PWS)","percent_lead",0.4,0.4,0
"1822","IL0490250","Effingham","Effingham (PWS)","percent_unknown",79.3,99.1,-19.8
"1823","IL0490250","Effingham","Effingham (PWS)","percent_unknownnotlead",0,0,0
"1824","IL0490250","Effingham","Effingham (PWS)","Total",5414,5372,42
"1825","IL0415150","Douglas","Egyptian Trail Water Corp (PWS)","percent_lead",0,0,0
"1826","IL0415150","Douglas","Egyptian Trail Water Corp (PWS)","percent_unknown",0,0,0
"1827","IL0415150","Douglas","Egyptian Trail Water Corp (PWS)","percent_unknownnotlead",0,0,0
"1828","IL0415150","Douglas","Egyptian Trail Water Corp (PWS)","Total",31,31,0
"1829","IL1570010","Randolph","Egyptian Water Company (PWS)","percent_lead",0,0,0
"1830","IL1570010","Randolph","Egyptian Water Company (PWS)","percent_unknown",0,0,0
"1831","IL1570010","Randolph","Egyptian Water Company (PWS)","percent_unknownnotlead",0,0,0
"1832","IL1570010","Randolph","Egyptian Water Company (PWS)","Total",851,848,3
"1833","IL0195645","Champaign","Ehlers MHP (PWS)","percent_lead",0,0,0
"1834","IL0195645","Champaign","Ehlers MHP (PWS)","percent_unknown",0,0,0
"1835","IL0195645","Champaign","Ehlers MHP (PWS)","percent_unknownnotlead",0,0,0
"1836","IL0195645","Champaign","Ehlers MHP (PWS)","Total",50,50,0
"1837","IL1670230","Sangamon","EJ Water - Sangchris Service Area (PWS)","percent_lead",0,0,0
"1838","IL1670230","Sangamon","EJ Water - Sangchris Service Area (PWS)","percent_unknown",0,0,0
"1839","IL1670230","Sangamon","EJ Water - Sangchris Service Area (PWS)","percent_unknownnotlead",0,0,0
"1840","IL1670230","Sangamon","EJ Water - Sangchris Service Area (PWS)","Total",211,167,44
"1841","IL2030150","Woodford","El Paso (PWS)","percent_lead",0,0,0
"1842","IL2030150","Woodford","El Paso (PWS)","percent_unknown",20.9,4.4,16.5
"1843","IL2030150","Woodford","El Paso (PWS)","percent_unknownnotlead",0,0,0
"1844","IL2030150","Woodford","El Paso (PWS)","Total",1174,1171,3
"1845","IL0890300","Kane","Elburn (PWS)","percent_lead",0,0,0
"1846","IL0890300","Kane","Elburn (PWS)","percent_unknown",1,1,0
"1847","IL0890300","Kane","Elburn (PWS)","percent_unknownnotlead",0,0,0
"1848","IL0890300","Kane","Elburn (PWS)","Total",2294,2254,40
"1849","IL1655030","Saline","Eldorado (PWS)","percent_lead",0,0,0
"1850","IL1655030","Saline","Eldorado (PWS)","percent_unknown",64.4,80.9,-16.5
"1851","IL1655030","Saline","Eldorado (PWS)","percent_unknownnotlead",0,0,0
"1852","IL1655030","Saline","Eldorado (PWS)","Total",1993,1993,0
"1853","IL0610100","Greene","Eldred (PWS)","percent_lead",0,0,0
"1854","IL0610100","Greene","Eldred (PWS)","percent_unknown",35.6,35.6,0
"1855","IL0610100","Greene","Eldred (PWS)","percent_unknownnotlead",0,0,0
"1856","IL0610100","Greene","Eldred (PWS)","Total",132,132,0
"1857","IL0894380","Kane","Elgin - Mclean St (PWS)","percent_lead",33,33.3,-0.299999999999997
"1858","IL0894380","Kane","Elgin - Mclean St (PWS)","percent_unknown",22.3,22.5,-0.199999999999999
"1859","IL0894380","Kane","Elgin - Mclean St (PWS)","percent_unknownnotlead",0,0,0
"1860","IL0894380","Kane","Elgin - Mclean St (PWS)","Total",33284,33179,105
"1861","IL0850150","Jo Daviess","Elizabeth (PWS)","percent_lead",0.7,0,0.7
"1862","IL0850150","Jo Daviess","Elizabeth (PWS)","percent_unknown",81.9,86.3,-4.39999999999999
"1863","IL0850150","Jo Daviess","Elizabeth (PWS)","percent_unknownnotlead",0,0,0
"1864","IL0850150","Jo Daviess","Elizabeth (PWS)","Total",403,402,1
"1865","IL0690100","Hardin","Elizabethtown (PWS)","percent_lead",0,0,0
"1866","IL0690100","Hardin","Elizabethtown (PWS)","percent_unknown",27.6,30.7,-3.1
"1867","IL0690100","Hardin","Elizabethtown (PWS)","percent_unknownnotlead",0,0,0
"1868","IL0690100","Hardin","Elizabethtown (PWS)","Total",185,189,-4
"1869","IL0314400","Cook","Elk Grove Village (PWS)","percent_lead",0,0,0
"1870","IL0314400","Cook","Elk Grove Village (PWS)","percent_unknown",1.7,0,1.7
"1871","IL0314400","Cook","Elk Grove Village (PWS)","percent_unknownnotlead",0,1.7,-1.7
"1872","IL0314400","Cook","Elk Grove Village (PWS)","Total",12535,12535,0
"1873","IL1070150","Logan","Elkhart (PWS)","percent_lead",0,0,0
"1874","IL1070150","Logan","Elkhart (PWS)","percent_unknown",100,100,0
"1875","IL1070150","Logan","Elkhart (PWS)","percent_unknownnotlead",0,0,0
"1876","IL1070150","Logan","Elkhart (PWS)","Total",250,250,0
"1877","IL0770300","Jackson","Elkville (PWS)","percent_lead",0,0,0
"1878","IL0770300","Jackson","Elkville (PWS)","percent_unknown",55.3,55.8,-0.5
"1879","IL0770300","Jackson","Elkville (PWS)","percent_unknownnotlead",0,0,0
"1880","IL0770300","Jackson","Elkville (PWS)","Total",470,475,-5
"1881","IL0470010","Edwards","Ellery Water Corp (PWS)","percent_lead",0,0,0
"1882","IL0470010","Edwards","Ellery Water Corp (PWS)","percent_unknown",0,0,0
"1883","IL0470010","Edwards","Ellery Water Corp (PWS)","percent_unknownnotlead",0,0,0
"1884","IL0470010","Edwards","Ellery Water Corp (PWS)","Total",940,938,2
"1885","IL0530050","Ford","Elliott (PWS)","percent_lead",0,0,0
"1886","IL0530050","Ford","Elliott (PWS)","percent_unknown",25,28.6,-3.6
"1887","IL0530050","Ford","Elliott (PWS)","percent_unknownnotlead",0,0,0
"1888","IL0530050","Ford","Elliott (PWS)","Total",140,140,0
"1889","IL1570200","Randolph","Ellis Grove (PWS)","percent_lead",0,0,0
"1890","IL1570200","Randolph","Ellis Grove (PWS)","percent_unknown",0,0,0
"1891","IL1570200","Randolph","Ellis Grove (PWS)","percent_unknownnotlead",100,100,0
"1892","IL1570200","Randolph","Ellis Grove (PWS)","Total",274,274,0
"1893","IL1130550","McLean","Ellsworth (PWS)","percent_lead",0,0,0
"1894","IL1130550","McLean","Ellsworth (PWS)","percent_unknown",0,0,0
"1895","IL1130550","McLean","Ellsworth (PWS)","percent_unknownnotlead",0,0,0
"1896","IL1130550","McLean","Ellsworth (PWS)","Total",97,97,0
"1897","IL0975736","Lake","Elm Oak Mutual Water System (PWS)","percent_lead",0,0,0
"1898","IL0975736","Lake","Elm Oak Mutual Water System (PWS)","percent_unknown",100,100,0
"1899","IL0975736","Lake","Elm Oak Mutual Water System (PWS)","percent_unknownnotlead",0,0,0
"1900","IL0975736","Lake","Elm Oak Mutual Water System (PWS)","Total",20,20,0
"1901","IL0430350","DuPage","Elmhurst (PWS)","percent_lead",8.6,8.6,0
"1902","IL0430350","DuPage","Elmhurst (PWS)","percent_unknown",6,7.2,-1.2
"1903","IL0430350","DuPage","Elmhurst (PWS)","percent_unknownnotlead",0,0,0
"1904","IL0430350","DuPage","Elmhurst (PWS)","Total",15246,15416,-170
"1905","IL1430300","Peoria","Elmwood (PWS)","percent_lead",0,1.1,-1.1
"1906","IL1430300","Peoria","Elmwood (PWS)","percent_unknown",0,0,0
"1907","IL1430300","Peoria","Elmwood (PWS)","percent_unknownnotlead",52.2,51.7,0.5
"1908","IL1430300","Peoria","Elmwood (PWS)","Total",827,833,-6
"1909","IL0310780","Cook","Elmwood Park (PWS)","percent_lead",98.1,98.2,-0.100000000000009
"1910","IL0310780","Cook","Elmwood Park (PWS)","percent_unknown",0,0,0
"1911","IL0310780","Cook","Elmwood Park (PWS)","percent_unknownnotlead",0,0,0
"1912","IL0310780","Cook","Elmwood Park (PWS)","Total",6515,6515,0
"1913","IL0670010","Hancock","Elvaston (PWS)","percent_lead",0,0,0
"1914","IL0670010","Hancock","Elvaston (PWS)","percent_unknown",31.8,31.8,0
"1915","IL0670010","Hancock","Elvaston (PWS)","percent_unknownnotlead",0,0,0
"1916","IL0670010","Hancock","Elvaston (PWS)","Total",85,85,0
"1917","IL0770010","Jackson","Elverado Water District (PWS)","percent_lead",0,0,0
"1918","IL0770010","Jackson","Elverado Water District (PWS)","percent_unknown",0,0,0
"1919","IL0770010","Jackson","Elverado Water District (PWS)","percent_unknownnotlead",100,0,100
"1920","IL0770010","Jackson","Elverado Water District (PWS)","Total",300,300,0
"1921","IL1970350","Will","Elwood (PWS)","percent_lead",0,0,0
"1922","IL1970350","Will","Elwood (PWS)","percent_unknown",2,2,0
"1923","IL1970350","Will","Elwood (PWS)","percent_unknownnotlead",0,0,0
"1924","IL1970350","Will","Elwood (PWS)","Total",990,985,5
"1925","IL0290020","Coles","Embarras Area Water District (PWS)","percent_lead",0,0,0
"1926","IL0290020","Coles","Embarras Area Water District (PWS)","percent_unknown",0,2.4,-2.4
"1927","IL0290020","Coles","Embarras Area Water District (PWS)","percent_unknownnotlead",1.3,0,1.3
"1928","IL0290020","Coles","Embarras Area Water District (PWS)","Total",1510,1484,26
"1929","IL1070200","Logan","Emden (PWS)","percent_lead",0,0,0
"1930","IL1070200","Logan","Emden (PWS)","percent_unknown",0,0,0
"1931","IL1070200","Logan","Emden (PWS)","percent_unknownnotlead",0,0,0
"1932","IL1070200","Logan","Emden (PWS)","Total",240,244,-4
"1933","IL1050300","Livingston","Emington (PWS)","percent_lead",0,0,0
"1934","IL1050300","Livingston","Emington (PWS)","percent_unknown",0,0,0
"1935","IL1050300","Livingston","Emington (PWS)","percent_unknownnotlead",0,0,0
"1936","IL1050300","Livingston","Emington (PWS)","Total",50,45,5
"1937","IL1195160","Madison","Enchanted Village (PWS)","percent_lead",0,0,0
"1938","IL1195160","Madison","Enchanted Village (PWS)","percent_unknown",91.1,94.4,-3.30000000000001
"1939","IL1195160","Madison","Enchanted Village (PWS)","percent_unknownnotlead",0,0,0
"1940","IL1195160","Madison","Enchanted Village (PWS)","Total",450,450,0
"1941","IL1990350","Williamson","Energy (PWS)","percent_lead",0,0,0
"1942","IL1990350","Williamson","Energy (PWS)","percent_unknown",0,0,0
"1943","IL1990350","Williamson","Energy (PWS)","percent_unknownnotlead",0,0,0
"1944","IL1990350","Williamson","Energy (PWS)","Total",552,549,3
"1945","IL1930200","White","Enfield (PWS)","percent_lead",0,0,0
"1946","IL1930200","White","Enfield (PWS)","percent_unknown",56,82.1,-26.1
"1947","IL1930200","White","Enfield (PWS)","percent_unknownnotlead",0,0,0
"1948","IL1930200","White","Enfield (PWS)","Total",414,799,-385
"1949","IL0590050","Gallatin","Equality-Wtp (PWS)","percent_lead",0,0,0
"1950","IL0590050","Gallatin","Equality-Wtp (PWS)","percent_unknown",54.1,67.5,-13.4
"1951","IL0590050","Gallatin","Equality-Wtp (PWS)","percent_unknownnotlead",0,0,0
"1952","IL0590050","Gallatin","Equality-Wtp (PWS)","Total",416,416,0
"1953","IL1950200","Whiteside","Erie (PWS)","percent_lead",1,1,0
"1954","IL1950200","Whiteside","Erie (PWS)","percent_unknown",0,0,0
"1955","IL1950200","Whiteside","Erie (PWS)","percent_unknownnotlead",0,0,0
"1956","IL1950200","Whiteside","Erie (PWS)","Total",503,503,0
"1957","IL1435245","Peoria","Esquire Estates MHP (PWS)","percent_lead",0,0,0
"1958","IL1435245","Peoria","Esquire Estates MHP (PWS)","percent_unknown",10,9.1,0.9
"1959","IL1435245","Peoria","Esquire Estates MHP (PWS)","percent_unknownnotlead",0,0,0
"1960","IL1435245","Peoria","Esquire Estates MHP (PWS)","Total",10,11,-1
"1961","IL2030200","Woodford","Eureka-Wtp (PWS)","percent_lead",2.8,2.9,-0.1
"1962","IL2030200","Woodford","Eureka-Wtp (PWS)","percent_unknown",4.7,4.7,0
"1963","IL2030200","Woodford","Eureka-Wtp (PWS)","percent_unknownnotlead",25,25,0
"1964","IL2030200","Woodford","Eureka-Wtp (PWS)","Total",2128,2125,3
"1965","IL0310810","Cook","Evanston (PWS)","percent_lead",78.5,79.8,-1.3
"1966","IL0310810","Cook","Evanston (PWS)","percent_unknown",0,0,0
"1967","IL0310810","Cook","Evanston (PWS)","percent_unknownnotlead",0,0,0
"1968","IL0310810","Cook","Evanston (PWS)","Total",14632,14597,35
"1969","IL1570250","Randolph","Evansville-Wtp (PWS)","percent_lead",0,0,0
"1970","IL1570250","Randolph","Evansville-Wtp (PWS)","percent_unknown",84.2,85.5,-1.3
"1971","IL1570250","Randolph","Evansville-Wtp (PWS)","percent_unknownnotlead",0,0,0
"1972","IL1570250","Randolph","Evansville-Wtp (PWS)","Total",442,441,1
"1973","IL0310840","Cook","Evergreen Park (PWS)","percent_lead",95,95.1,-0.0999999999999943
"1974","IL0310840","Cook","Evergreen Park (PWS)","percent_unknown",0,0,0
"1975","IL0310840","Cook","Evergreen Park (PWS)","percent_unknownnotlead",0,0,0
"1976","IL0310840","Cook","Evergreen Park (PWS)","Total",7012,7010,2
"1977","IL1615310","Rock Island","Evergreen Village Subdivision (PWS)","percent_lead",0,0,0
"1978","IL1615310","Rock Island","Evergreen Village Subdivision (PWS)","percent_unknown",0,0,0
"1979","IL1615310","Rock Island","Evergreen Village Subdivision (PWS)","percent_unknownnotlead",0,0,0
"1980","IL1615310","Rock Island","Evergreen Village Subdivision (PWS)","Total",37,37,0
"1981","IL0555350","Franklin","Ewing-Ina Water Commission (PWS)","percent_lead",0,0,0
"1982","IL0555350","Franklin","Ewing-Ina Water Commission (PWS)","percent_unknown",0,100,-100
"1983","IL0555350","Franklin","Ewing-Ina Water Commission (PWS)","percent_unknownnotlead",0,0,0
"1984","IL0555350","Franklin","Ewing-Ina Water Commission (PWS)","Total",943,947,-4
"1985","IL1710010","Scott","Exeter-Merritt Water Coop (PWS)","percent_lead",0,0,0
"1986","IL1710010","Scott","Exeter-Merritt Water Coop (PWS)","percent_unknown",0.6,1.2,-0.6
"1987","IL1710010","Scott","Exeter-Merritt Water Coop (PWS)","percent_unknownnotlead",0,0,0
"1988","IL1710010","Scott","Exeter-Merritt Water Coop (PWS)","Total",323,320,3
"1989","IL0015545","Adams","Expressway MHP (PWS)","percent_lead",0,0,0
"1990","IL0015545","Adams","Expressway MHP (PWS)","percent_unknown",0,0,0
"1991","IL0015545","Adams","Expressway MHP (PWS)","percent_unknownnotlead",0,0,0
"1992","IL0015545","Adams","Expressway MHP (PWS)","Total",54,54,0
"1993","IL1050350","Livingston","Fairbury-Wtp (PWS)","percent_lead",0.6,0.6,0
"1994","IL1050350","Livingston","Fairbury-Wtp (PWS)","percent_unknown",35.5,35.7,-0.200000000000003
"1995","IL1050350","Livingston","Fairbury-Wtp (PWS)","percent_unknownnotlead",0,0,0
"1996","IL1050350","Livingston","Fairbury-Wtp (PWS)","Total",1740,1736,4
"1997","IL1910100","Wayne","Fairfield (PWS)","percent_lead",0.2,0.3,-0.1
"1998","IL1910100","Wayne","Fairfield (PWS)","percent_unknown",0,0,0
"1999","IL1910100","Wayne","Fairfield (PWS)","percent_unknownnotlead",1.7,1.7,0
"2000","IL1910100","Wayne","Fairfield (PWS)","Total",3005,3005,0
"2001","IL1830250","Vermilion","Fairmount (PWS)","percent_lead",0,0,0
"2002","IL1830250","Vermilion","Fairmount (PWS)","percent_unknown",0,0,0
"2003","IL1830250","Vermilion","Fairmount (PWS)","percent_unknownnotlead",0,0,0
"2004","IL1830250","Vermilion","Fairmount (PWS)","Total",295,295,0
"2005","IL0570450","Fulton","Fairview (PWS)","percent_lead",0,0,0
"2006","IL0570450","Fulton","Fairview (PWS)","percent_unknown",41.7,41.7,0
"2007","IL0570450","Fulton","Fairview (PWS)","percent_unknownnotlead",0,0,0
"2008","IL0570450","Fulton","Fairview (PWS)","Total",240,240,0
"2009","IL1617635","Rock Island","Falcon Farms (PWS)","percent_lead",0,0,0
"2010","IL1617635","Rock Island","Falcon Farms (PWS)","percent_unknown",0,0,0
"2011","IL1617635","Rock Island","Falcon Farms (PWS)","percent_unknownnotlead",0,0,0
"2012","IL1617635","Rock Island","Falcon Farms (PWS)","Total",216,216,0
"2013","IL2015125","Winnebago","Family Manufactured Home Community, LLC (PWS)","percent_lead",0,0,0
"2014","IL2015125","Winnebago","Family Manufactured Home Community, LLC (PWS)","percent_unknown",100,100,0
"2015","IL2015125","Winnebago","Family Manufactured Home Community, LLC (PWS)","percent_unknownnotlead",0,0,0
"2016","IL2015125","Winnebago","Family Manufactured Home Community, LLC (PWS)","Total",96,96,0
"2017","IL0510150","Fayette","Farina (PWS)","percent_lead",0,0,0
"2018","IL0510150","Fayette","Farina (PWS)","percent_unknown",0,0,0
"2019","IL0510150","Fayette","Farina (PWS)","percent_unknownnotlead",0,0,0
"2020","IL0510150","Fayette","Farina (PWS)","Total",258,259,-1
"2021","IL0390150","DeWitt","Farmer City (PWS)","percent_lead",1.1,1.2,-0.0999999999999999
"2022","IL0390150","DeWitt","Farmer City (PWS)","percent_unknown",12.1,12.1,0
"2023","IL0390150","DeWitt","Farmer City (PWS)","percent_unknownnotlead",0,0,0
"2024","IL0390150","DeWitt","Farmer City (PWS)","Total",990,990,0
"2025","IL1350200","Montgomery","Farmersville (PWS)","percent_lead",0,0,0
"2026","IL1350200","Montgomery","Farmersville (PWS)","percent_unknown",0,0,0
"2027","IL1350200","Montgomery","Farmersville (PWS)","percent_unknownnotlead",12,12.5,-0.5
"2028","IL1350200","Montgomery","Farmersville (PWS)","Total",367,367,0
"2029","IL1435170","Peoria","Fawn Hills Subdivision (PWS)","percent_lead",0,0,0
"2030","IL1435170","Peoria","Fawn Hills Subdivision (PWS)","percent_unknown",0,0,0
"2031","IL1435170","Peoria","Fawn Hills Subdivision (PWS)","percent_unknownnotlead",0,0,0
"2032","IL1435170","Peoria","Fawn Hills Subdivision (PWS)","Total",68,68,0
"2033","IL0510010","Fayette","Fayette Water Company (PWS)","percent_lead",0,0,0
"2034","IL0510010","Fayette","Fayette Water Company (PWS)","percent_unknown",0,0,0
"2035","IL0510010","Fayette","Fayette Water Company (PWS)","percent_unknownnotlead",60.4,60.7,-0.300000000000004
"2036","IL0510010","Fayette","Fayette Water Company (PWS)","Total",2118,2082,36
"2037","IL1630550","St. Clair","Fayetteville (PWS)","percent_lead",0,0,0
"2038","IL1630550","St. Clair","Fayetteville (PWS)","percent_unknown",0,0.7,-0.7
"2039","IL1630550","St. Clair","Fayetteville (PWS)","percent_unknownnotlead",0.7,0,0.7
"2040","IL1630550","St. Clair","Fayetteville (PWS)","Total",141,139,2
"2041","IL1995050","Williamson","Ferges Water District (PWS)","percent_lead",0,0,0
"2042","IL1995050","Williamson","Ferges Water District (PWS)","percent_unknown",0,43.1,-43.1
"2043","IL1995050","Williamson","Ferges Water District (PWS)","percent_unknownnotlead",42.5,0,42.5
"2044","IL1995050","Williamson","Ferges Water District (PWS)","Total",461,457,4
"2045","IL0830150","Jersey","Fieldon (PWS)","percent_lead",0,0,0
"2046","IL0830150","Jersey","Fieldon (PWS)","percent_unknown",0,0,0
"2047","IL0830150","Jersey","Fieldon (PWS)","percent_unknownnotlead",0,0,0
"2048","IL0830150","Jersey","Fieldon (PWS)","Total",140,140,0
"2049","IL0995150","LaSalle","Fields Hill Improvement Association (PWS)","percent_lead",0,0,0
"2050","IL0995150","LaSalle","Fields Hill Improvement Association (PWS)","percent_unknown",0,0,0
"2051","IL0995150","LaSalle","Fields Hill Improvement Association (PWS)","percent_unknownnotlead",0,0,0
"2052","IL0995150","LaSalle","Fields Hill Improvement Association (PWS)","Total",104,104,0
"2053","IL0971050","Lake","Fields Of Long Grove (PWS)","percent_lead",0,0,0
"2054","IL0971050","Lake","Fields Of Long Grove (PWS)","percent_unknown",0,0,0
"2055","IL0971050","Lake","Fields Of Long Grove (PWS)","percent_unknownnotlead",0,0,0
"2056","IL0971050","Lake","Fields Of Long Grove (PWS)","Total",88,88,0
"2057","IL1350250","Montgomery","Fillmore (PWS)","percent_lead",0,0,0
